"Transparencia","giroscopio X","giroscopio Y","Vermelho","Verde","Azul","Branco","Label"
67,661,699,10,13,14,34,'Laminas de Ferro'
54,587,641,7,10,11,31,'Laminas de Ferro'
67,506,539,9,12,13,31,'Laminas de Ferro'
75,80,169,6,10,10,28,'Laminas de Ferro'
60,18,34,7,11,12,32,'Laminas de Ferro'
55,74,78,8,11,12,33,'Laminas de Ferro'
47,132,173,8,11,12,34,'Laminas de Ferro'
46,377,364,8,11,12,33,'Laminas de Ferro'
46,687,714,8,12,13,35,'Laminas de Ferro'
48,661,701,12,18,18,50,'Laminas de Ferro'
51,566,631,8,12,14,34,'Laminas de Ferro'
46,466,572,8,11,12,33,'Laminas de Ferro'
50,122,287,10,15,16,43,'Laminas de Ferro'
53,429,409,6,9,9,27,'Laminas de Ferro'
70,86,127,7,11,12,33,'Laminas de Ferro'
83,163,201,8,11,12,32,'Laminas de Ferro'
109,380,375,7,10,10,29,'Laminas de Ferro'
70,696,720,6,9,10,27,'Laminas de Ferro'
62,646,766,6,9,9,26,'Laminas de Ferro'
76,578,672,6,9,10,27,'Laminas de Ferro'
47,301,374,7,9,10,23,'Laminas de Ferro'
47,0,200,6,9,10,27,'Laminas de Ferro'
82,41,45,6,8,10,25,'Laminas de Ferro'
54,45,45,7,10,11,29,'Laminas de Ferro'
80,319,202,6,9,10,27,'Laminas de Ferro'
75,398,335,7,10,11,29,'Laminas de Ferro'
77,692,738,6,9,10,28,'Laminas de Ferro'
64,660,750,7,10,11,31,'Laminas de Ferro'
79,528,607,6,8,9,25,'Laminas de Ferro'
62,362,513,8,12,13,35,'Laminas de Ferro'
79,59,206,8,11,12,34,'Laminas de Ferro'
76,34,32,6,9,9,26,'Laminas de Ferro'
61,81,88,7,12,12,33,'Laminas de Ferro'
69,308,202,5,7,8,22,'Laminas de Ferro'
68,586,460,6,9,11,28,'Laminas de Ferro'
66,695,762,7,11,12,32,'Laminas de Ferro'
69,662,769,6,8,9,30,'Laminas de Ferro'
64,510,609,6,9,10,27,'Laminas de Ferro'
64,424,538,7,10,11,29,'Laminas de Ferro'
62,24,217,6,9,10,27,'Laminas de Ferro'
56,17,60,9,12,13,35,'Laminas de Ferro'
56,32,41,6,9,10,27,'Laminas de Ferro'
52,122,127,6,10,10,28,'Laminas de Ferro'
50,317,288,5,7,8,23,'Laminas de Ferro'
55,685,683,5,9,9,25,'Laminas de Ferro'
50,658,742,9,12,13,33,'Laminas de Ferro'
58,603,648,5,7,8,23,'Laminas de Ferro'
52,353,469,9,12,13,33,'Laminas de Ferro'
56,67,179,6,9,10,28,'Laminas de Ferro'
51,21,15,9,12,13,31,'Laminas de Ferro'
59,51,44,5,8,9,23,'Laminas de Ferro'
52,218,170,9,11,12,31,'Laminas de Ferro'
60,463,381,6,8,9,25,'Laminas de Ferro'
52,690,704,5,7,8,21,'Laminas de Ferro'
59,656,730,5,8,9,25,'Laminas de Ferro'
52,559,759,7,9,10,24,'Laminas de Ferro'
53,340,512,5,8,9,24,'Laminas de Ferro'
71,21,130,7,8,9,21,'Laminas de Ferro'
59,39,38,8,10,11,29,'Laminas de Ferro'
57,111,77,6,8,9,25,'Laminas de Ferro'
62,251,194,7,10,12,29,'Laminas de Ferro'
56,384,395,6,9,10,27,'Laminas de Ferro'
87,701,727,7,9,10,23,'Laminas de Ferro'
63,678,721,8,11,12,31,'Laminas de Ferro'
60,563,641,7,9,11,27,'Laminas de Ferro'
66,493,548,8,12,12,31,'Laminas de Ferro'
58,17,132,7,8,9,21,'Laminas de Ferro'
62,22,32,6,9,10,27,'Laminas de Ferro'
60,74,86,6,8,9,21,'Laminas de Ferro'
78,176,150,6,8,9,23,'Laminas de Ferro'
68,490,551,5,7,8,21,'Laminas de Ferro'
83,22,114,5,8,9,23,'Laminas de Ferro'
81,50,65,7,10,10,27,'Laminas de Ferro'
77,125,103,6,9,9,25,'Laminas de Ferro'
77,183,175,7,9,10,34,'Laminas de Ferro'
77,484,483,6,9,9,26,'Laminas de Ferro'
68,680,828,8,11,12,33,'Laminas de Ferro'
58,661,788,6,9,9,25,'Laminas de Ferro'
81,585,644,7,10,10,28,'Laminas de Ferro'
56,469,489,6,9,9,26,'Laminas de Ferro'
55,12,79,9,13,14,38,'Laminas de Ferro'
67,22,164,10,15,15,41,'Laminas de Ferro'
72,102,240,7,10,12,30,'Laminas de Ferro'
84,204,268,8,12,12,35,'Laminas de Ferro'
85,556,538,7,10,10,30,'Laminas de Ferro'
56,677,756,15,21,22,62,'Laminas de Ferro'
58,663,762,24,28,28,76,'Laminas de Ferro'
67,608,659,20,28,30,83,'Laminas de Ferro'
745,790,714,20,28,30,83,'Laminas de Ferro'
866,433,409,22,34,35,142,'Laminas de Ferro'
64,19,89,20,31,32,90,'Laminas de Ferro'
80,43,25,12,17,20,52,'Laminas de Ferro'
60,161,140,12,18,19,52,'Laminas de Ferro'
61,345,287,10,15,16,47,'Laminas de Ferro'
64,708,853,10,15,16,45,'Laminas de Ferro'
63,665,850,11,16,17,52,'Laminas de Ferro'
46,397,476,11,16,17,50,'Laminas de Ferro'
46,392,545,12,17,18,50,'Laminas de Ferro'
50,55,148,12,17,18,52,'Laminas de Ferro'
49,191,274,12,17,18,52,'Laminas de Ferro'
48,320,362,12,16,17,50,'Laminas de Ferro'
49,210,273,11,17,18,50,'Laminas de Ferro'
49,271,313,11,18,17,47,'Laminas de Ferro'
50,688,625,12,18,19,52,'Laminas de Ferro'
48,635,825,12,17,18,50,'Laminas de Ferro'
48,440,595,12,16,17,47,'Laminas de Ferro'
47,526,728,11,16,17,66,'Laminas de Ferro'
49,525,689,12,20,19,55,'Laminas de Ferro'
54,96,174,12,18,19,52,'Laminas de Ferro'
53,22,38,13,18,18,52,'Laminas de Ferro'
49,226,292,13,18,21,55,'Laminas de Ferro'
51,163,242,13,18,18,52,'Laminas de Ferro'
51,108,157,12,18,19,52,'Laminas de Ferro'
50,478,650,12,18,18,52,'Laminas de Ferro'
49,555,662,14,18,20,55,'Laminas de Ferro'
47,566,798,13,19,20,58,'Laminas de Ferro'
46,108,413,12,18,19,52,'Laminas de Ferro'
47,24,316,15,19,20,58,'Laminas de Ferro'
43,68,128,13,18,19,55,'Laminas de Ferro'
45,31,76,13,18,20,55,'Laminas de Ferro'
43,54,96,13,17,20,50,'Laminas de Ferro'
43,249,304,12,20,19,55,'Laminas de Ferro'
43,271,394,12,16,17,47,'Laminas de Ferro'
43,682,824,13,18,19,52,'Laminas de Ferro'
43,590,700,12,17,18,50,'Laminas de Ferro'
42,515,763,12,17,19,52,'Laminas de Ferro'
43,554,662,12,17,18,58,'Laminas de Ferro'
44,290,375,12,17,18,50,'Laminas de Ferro'
44,0,0,12,18,19,52,'Laminas de Ferro'
46,182,187,9,12,13,38,'Laminas de Ferro'
43,362,409,13,19,20,55,'Laminas de Ferro'
44,296,354,12,17,17,50,'Laminas de Ferro'
43,272,412,12,17,18,52,'Laminas de Ferro'
43,452,282,11,15,16,45,'Laminas de Ferro'
41,528,751,12,18,18,52,'Laminas de Ferro'
41,466,348,11,16,18,45,'Laminas de Ferro'
44,410,522,11,17,17,50,'Laminas de Ferro'
48,236,278,11,16,16,47,'Laminas de Ferro'
71,103,184,10,15,16,43,'Laminas de Ferro'
51,244,280,9,14,15,41,'Laminas de Ferro'
63,96,93,10,15,18,45,'Laminas de Ferro'
46,359,734,9,13,14,41,'Laminas de Ferro'
48,379,471,10,15,16,45,'Laminas de Ferro'
43,346,240,9,14,15,52,'Laminas de Ferro'
58,426,532,10,15,16,43,'Laminas de Ferro'
42,334,280,10,14,15,41,'Laminas de Ferro'
65,203,222,9,14,15,41,'Laminas de Ferro'
43,185,281,10,16,16,43,'Laminas de Ferro'
139,138,110,10,15,16,43,'Laminas de Ferro'
46,150,767,10,15,16,45,'Laminas de Ferro'
441,375,443,11,16,17,47,'Laminas de Ferro'
818,1023,1023,11,16,17,50,'Laminas de Ferro'
183,552,698,11,15,16,43,'Laminas de Ferro'
46,481,670,10,15,16,43,'Laminas de Ferro'
48,441,615,9,13,15,40,'Laminas de Ferro'
44,310,544,10,15,15,43,'Laminas de Ferro'
43,239,312,12,17,18,45,'Laminas de Ferro'
47,146,200,9,14,15,41,'Laminas de Ferro'
45,149,189,11,16,17,45,'Laminas de Ferro'
49,180,261,7,11,12,34,'Laminas de Ferro'
54,698,661,14,17,18,50,'Laminas de Ferro'
469,847,832,20,27,28,76,'Laminas de Ferro'
54,644,732,19,28,29,83,'Laminas de Ferro'
107,532,658,9,13,14,40,'Laminas de Ferro'
108,456,591,14,20,21,58,'Laminas de Ferro'
96,42,155,18,24,25,71,'Laminas de Ferro'
101,60,69,17,26,32,71,'Laminas de Ferro'
66,116,81,13,17,19,52,'Laminas de Ferro'
53,299,225,12,16,18,47,'Laminas de Ferro'
104,356,359,15,22,22,62,'Laminas de Ferro'
63,692,892,20,27,28,76,'Laminas de Ferro'
52,648,839,13,18,20,52,'Laminas de Ferro'
371,735,774,12,16,18,50,'Laminas de Ferro'
83,539,664,18,25,26,71,'Laminas de Ferro'
69,308,421,18,26,27,76,'Laminas de Ferro'
77,14,103,17,26,27,76,'Laminas de Ferro'
61,327,354,20,28,29,83,'Laminas de Ferro'
114,116,149,18,25,27,71,'Laminas de Ferro'
64,285,234,13,17,19,52,'Laminas de Ferro'
82,507,549,20,27,28,76,'Laminas de Ferro'
77,583,691,18,25,27,71,'Laminas de Ferro'
60,386,552,19,27,28,83,'Laminas de Ferro'
105,292,446,17,25,27,71,'Laminas de Ferro'
66,245,368,19,27,27,76,'Laminas de Ferro'
71,377,470,13,18,22,52,'Laminas de Ferro'
64,11,74,17,23,25,66,'Laminas de Ferro'
64,20,35,16,22,23,62,'Laminas de Ferro'
68,100,72,8,11,12,34,'Laminas de Ferro'
79,220,176,15,19,20,58,'Laminas de Ferro'
71,390,372,9,13,14,37,'Laminas de Ferro'
64,688,787,22,28,29,76,'Laminas de Ferro'
563,462,464,2,2,2,6,'Super Bock Mini Vidro'
918,952,963,4,4,4,12,'Super Bock Mini Vidro'
916,751,720,4,4,4,12,'Super Bock Mini Vidro'
916,549,520,4,4,4,12,'Super Bock Mini Vidro'
916,979,997,4,4,4,12,'Super Bock Mini Vidro'
914,444,424,4,3,4,12,'Super Bock Mini Vidro'
916,901,900,4,3,4,12,'Super Bock Mini Vidro'
917,838,823,4,3,4,12,'Super Bock Mini Vidro'
915,536,500,4,3,4,12,'Super Bock Mini Vidro'
916,983,994,4,3,4,12,'Super Bock Mini Vidro'
914,447,428,4,3,4,12,'Super Bock Mini Vidro'
915,831,861,4,3,4,12,'Super Bock Mini Vidro'
917,891,921,4,3,4,12,'Super Bock Mini Vidro'
916,524,499,4,3,4,12,'Super Bock Mini Vidro'
914,1006,1004,4,3,4,12,'Super Bock Mini Vidro'
913,474,485,4,3,4,12,'Super Bock Mini Vidro'
915,955,952,4,3,4,12,'Super Bock Mini Vidro'
911,756,717,4,3,4,12,'Super Bock Mini Vidro'
913,687,630,4,3,4,12,'Super Bock Mini Vidro'
914,976,969,4,3,4,12,'Super Bock Mini Vidro'
913,602,579,4,3,4,15,'Super Bock Mini Vidro'
914,947,968,4,3,4,15,'Super Bock Mini Vidro'
914,858,858,4,3,4,15,'Super Bock Mini Vidro'
913,679,625,4,3,4,15,'Super Bock Mini Vidro'
914,994,1013,4,3,4,15,'Super Bock Mini Vidro'
914,604,586,4,3,4,12,'Super Bock Mini Vidro'
913,965,962,4,3,4,12,'Super Bock Mini Vidro'
913,816,809,4,3,4,12,'Super Bock Mini Vidro'
912,687,629,4,3,4,12,'Super Bock Mini Vidro'
915,985,994,4,3,4,12,'Super Bock Mini Vidro'
913,611,589,4,3,4,12,'Super Bock Mini Vidro'
914,934,949,4,3,4,12,'Super Bock Mini Vidro'
913,890,892,4,3,4,12,'Super Bock Mini Vidro'
914,667,637,4,3,4,12,'Super Bock Mini Vidro'
915,995,991,4,3,4,12,'Super Bock Mini Vidro'
913,589,570,4,4,4,12,'Super Bock Mini Vidro'
914,882,865,4,4,4,12,'Super Bock Mini Vidro'
914,933,953,4,4,4,12,'Super Bock Mini Vidro'
914,663,615,4,4,4,12,'Super Bock Mini Vidro'
913,999,1000,4,4,4,12,'Super Bock Mini Vidro'
913,621,580,4,3,4,12,'Super Bock Mini Vidro'
914,916,913,4,3,4,12,'Super Bock Mini Vidro'
915,924,899,4,3,4,12,'Super Bock Mini Vidro'
913,679,640,4,3,4,12,'Super Bock Mini Vidro'
914,1000,1018,4,3,4,12,'Super Bock Mini Vidro'
913,621,613,4,3,4,15,'Super Bock Mini Vidro'
915,985,987,4,3,4,15,'Super Bock Mini Vidro'
914,758,722,4,3,4,15,'Super Bock Mini Vidro'
914,705,673,4,3,4,15,'Super Bock Mini Vidro'
915,972,1005,4,3,4,15,'Super Bock Mini Vidro'
914,619,588,4,3,4,12,'Super Bock Mini Vidro'
915,996,985,4,3,4,12,'Super Bock Mini Vidro'
914,700,650,4,3,4,12,'Super Bock Mini Vidro'
912,706,645,4,3,4,12,'Super Bock Mini Vidro'
915,979,974,4,3,4,12,'Super Bock Mini Vidro'
913,595,558,4,3,4,12,'Super Bock Mini Vidro'
914,993,1023,4,3,4,12,'Super Bock Mini Vidro'
916,593,569,4,3,4,12,'Super Bock Mini Vidro'
917,628,628,4,3,4,12,'Super Bock Mini Vidro'
917,945,961,4,3,4,12,'Super Bock Mini Vidro'
916,480,468,4,3,4,12,'Super Bock Mini Vidro'
918,978,987,4,3,4,12,'Super Bock Mini Vidro'
918,626,623,4,3,4,12,'Super Bock Mini Vidro'
914,585,574,4,3,4,12,'Super Bock Mini Vidro'
918,965,988,4,3,4,12,'Super Bock Mini Vidro'
924,466,442,4,4,4,12,'Super Bock Mini Vidro'
926,970,992,4,4,4,12,'Super Bock Mini Vidro'
928,724,714,4,4,4,12,'Super Bock Mini Vidro'
932,569,532,4,4,4,12,'Super Bock Mini Vidro'
930,981,986,4,4,4,12,'Super Bock Mini Vidro'
926,463,434,4,3,4,12,'Super Bock Mini Vidro'
934,924,928,4,3,4,12,'Super Bock Mini Vidro'
935,818,808,4,3,4,12,'Super Bock Mini Vidro'
936,560,515,4,3,4,12,'Super Bock Mini Vidro'
936,994,1007,4,3,4,12,'Super Bock Mini Vidro'
935,451,453,4,3,4,12,'Super Bock Mini Vidro'
930,953,972,4,3,4,12,'Super Bock Mini Vidro'
930,751,743,4,3,4,12,'Super Bock Mini Vidro'
908,551,520,4,3,4,12,'Super Bock Mini Vidro'
900,970,995,4,3,4,12,'Super Bock Mini Vidro'
888,446,458,4,3,4,13,'Super Bock Mini Vidro'
889,887,889,4,3,4,13,'Super Bock Mini Vidro'
895,851,837,4,3,4,13,'Super Bock Mini Vidro'
886,547,503,4,3,4,13,'Super Bock Mini Vidro'
881,963,991,4,3,4,13,'Super Bock Mini Vidro'
879,451,464,4,3,4,13,'Super Bock Mini Vidro'
857,800,814,4,3,4,13,'Super Bock Mini Vidro'
878,900,923,4,3,4,13,'Super Bock Mini Vidro'
887,520,514,4,3,4,13,'Super Bock Mini Vidro'
877,991,1013,4,3,4,13,'Super Bock Mini Vidro'
879,447,456,4,3,4,12,'Super Bock Mini Vidro'
876,867,881,4,3,4,12,'Super Bock Mini Vidro'
878,873,867,4,3,4,12,'Super Bock Mini Vidro'
879,525,520,4,3,4,12,'Super Bock Mini Vidro'
873,968,983,4,3,4,12,'Super Bock Mini Vidro'
883,458,439,4,3,4,11,'Super Bock Mini Vidro'
879,786,805,4,3,4,11,'Super Bock Mini Vidro'
887,910,905,4,3,4,11,'Super Bock Mini Vidro'
888,520,490,4,3,4,11,'Super Bock Mini Vidro'
890,997,1011,4,3,4,11,'Super Bock Mini Vidro'
891,459,460,4,3,4,11,'Super Bock Mini Vidro'
905,853,864,4,3,4,11,'Super Bock Mini Vidro'
889,899,896,4,3,4,11,'Super Bock Mini Vidro'
883,535,520,4,3,4,11,'Super Bock Mini Vidro'
894,989,1013,4,3,4,11,'Super Bock Mini Vidro'
887,461,435,3,3,3,10,'Super Bock Mini Vidro'
900,893,901,3,3,3,10,'Super Bock Mini Vidro'
901,857,844,3,3,3,10,'Super Bock Mini Vidro'
911,556,514,3,3,3,10,'Super Bock Mini Vidro'
916,988,1005,3,3,3,10,'Super Bock Mini Vidro'
901,465,433,3,3,3,10,'Super Bock Mini Vidro'
916,933,933,3,3,3,10,'Super Bock Mini Vidro'
920,794,777,3,3,3,10,'Super Bock Mini Vidro'
920,570,514,3,3,3,10,'Super Bock Mini Vidro'
918,986,970,3,3,3,10,'Super Bock Mini Vidro'
916,475,439,4,3,4,11,'Super Bock Mini Vidro'
913,869,892,4,3,4,11,'Super Bock Mini Vidro'
911,883,885,4,3,4,11,'Super Bock Mini Vidro'
916,554,502,4,3,4,11,'Super Bock Mini Vidro'
918,988,999,4,3,4,11,'Super Bock Mini Vidro'
889,464,474,4,3,4,11,'Super Bock Mini Vidro'
895,797,804,4,3,4,11,'Super Bock Mini Vidro'
904,909,918,4,3,4,11,'Super Bock Mini Vidro'
902,524,494,4,3,4,11,'Super Bock Mini Vidro'
902,997,1023,4,3,4,11,'Super Bock Mini Vidro'
909,457,465,4,3,4,11,'Super Bock Mini Vidro'
914,848,876,4,3,4,11,'Super Bock Mini Vidro'
916,910,922,4,3,4,11,'Super Bock Mini Vidro'
914,540,527,4,3,4,11,'Super Bock Mini Vidro'
915,995,1018,4,3,4,11,'Super Bock Mini Vidro'
909,452,435,4,3,4,11,'Super Bock Mini Vidro'
912,890,908,4,3,4,11,'Super Bock Mini Vidro'
907,857,856,4,3,4,11,'Super Bock Mini Vidro'
898,540,510,4,3,4,11,'Super Bock Mini Vidro'
895,978,1005,4,3,4,11,'Super Bock Mini Vidro'
917,465,443,4,3,4,11,'Super Bock Mini Vidro'
444,348,315,2,2,2,7,'Super Bock Mini Vidro'
448,688,697,2,2,2,7,'Super Bock Mini Vidro'
451,620,652,2,2,2,6,'Super Bock Mini Vidro'
451,390,391,2,2,2,7,'Super Bock Mini Vidro'
451,243,206,2,2,2,7,'Super Bock Mini Vidro'
453,376,342,2,2,2,7,'Super Bock Mini Vidro'
455,704,699,2,2,2,6,'Super Bock Mini Vidro'
455,580,613,2,2,2,6,'Super Bock Mini Vidro'
455,239,218,2,2,2,7,'Super Bock Mini Vidro'
456,341,282,2,2,2,7,'Super Bock Mini Vidro'
455,494,478,2,2,2,7,'Super Bock Mini Vidro'
455,588,602,2,2,2,6,'Super Bock Mini Vidro'
455,451,436,2,2,2,7,'Super Bock Mini Vidro'
454,282,237,2,2,2,7,'Super Bock Mini Vidro'
456,339,291,2,2,2,7,'Super Bock Mini Vidro'
455,587,579,2,2,2,6,'Super Bock Mini Vidro'
456,562,585,2,2,2,7,'Super Bock Mini Vidro'
456,307,290,2,2,2,7,'Super Bock Mini Vidro'
457,323,259,2,2,2,7,'Super Bock Mini Vidro'
457,514,504,2,2,2,6,'Super Bock Mini Vidro'
456,580,601,2,2,2,6,'Super Bock Mini Vidro'
456,444,444,2,2,2,7,'Super Bock Mini Vidro'
454,270,230,2,2,2,7,'Super Bock Mini Vidro'
455,395,345,2,2,2,7,'Super Bock Mini Vidro'
456,662,637,2,2,2,6,'Super Bock Mini Vidro'
456,543,549,2,2,2,7,'Super Bock Mini Vidro'
456,279,264,2,2,2,7,'Super Bock Mini Vidro'
457,311,262,2,2,2,7,'Super Bock Mini Vidro'
456,538,526,2,2,2,7,'Super Bock Mini Vidro'
457,575,587,2,2,2,7,'Super Bock Mini Vidro'
457,387,352,2,2,2,7,'Super Bock Mini Vidro'
458,311,258,2,2,2,7,'Super Bock Mini Vidro'
458,384,358,2,2,2,6,'Super Bock Mini Vidro'
459,610,615,2,2,2,7,'Super Bock Mini Vidro'
458,555,582,2,2,2,7,'Super Bock Mini Vidro'
455,278,268,2,2,2,7,'Super Bock Mini Vidro'
454,327,271,2,2,2,7,'Super Bock Mini Vidro'
455,552,547,2,2,2,6,'Super Bock Mini Vidro'
456,578,602,2,2,2,7,'Super Bock Mini Vidro'
457,422,414,2,2,2,7,'Super Bock Mini Vidro'
455,284,250,2,2,2,7,'Super Bock Mini Vidro'
456,339,299,2,2,2,6,'Super Bock Mini Vidro'
458,596,589,2,2,2,7,'Super Bock Mini Vidro'
459,561,582,2,2,2,6,'Super Bock Mini Vidro'
458,298,286,2,2,2,7,'Super Bock Mini Vidro'
460,323,282,2,2,2,7,'Super Bock Mini Vidro'
460,552,528,2,2,2,6,'Super Bock Mini Vidro'
461,586,587,2,2,2,7,'Super Bock Mini Vidro'
462,413,390,2,2,2,6,'Super Bock Mini Vidro'
460,304,261,2,2,2,7,'Super Bock Mini Vidro'
462,358,302,2,2,2,6,'Super Bock Mini Vidro'
463,609,620,2,2,2,7,'Super Bock Mini Vidro'
457,565,597,2,2,2,7,'Super Bock Mini Vidro'
455,305,301,2,2,2,7,'Super Bock Mini Vidro'
454,317,280,2,2,2,6,'Super Bock Mini Vidro'
455,533,511,2,2,2,6,'Super Bock Mini Vidro'
454,573,589,2,2,2,7,'Super Bock Mini Vidro'
453,382,368,2,2,2,6,'Super Bock Mini Vidro'
452,296,268,2,2,2,7,'Super Bock Mini Vidro'
453,438,403,2,2,2,6,'Super Bock Mini Vidro'
454,598,590,2,2,2,7,'Super Bock Mini Vidro'
455,541,567,2,2,2,6,'Super Bock Mini Vidro'
454,266,233,2,2,2,7,'Super Bock Mini Vidro'
454,333,269,2,2,2,6,'Super Bock Mini Vidro'
454,530,510,2,2,2,7,'Super Bock Mini Vidro'
456,576,579,2,2,2,7,'Super Bock Mini Vidro'
457,465,455,2,2,2,7,'Super Bock Mini Vidro'
456,298,250,2,2,2,6,'Super Bock Mini Vidro'
457,346,285,2,2,2,7,'Super Bock Mini Vidro'
460,584,563,2,2,2,6,'Super Bock Mini Vidro'
459,578,583,2,2,2,7,'Super Bock Mini Vidro'
455,305,301,2,2,2,7,'Super Bock Mini Vidro'
454,317,280,2,2,2,6,'Super Bock Mini Vidro'
455,533,511,2,2,2,6,'Super Bock Mini Vidro'
454,573,589,2,2,2,7,'Super Bock Mini Vidro'
453,382,368,2,2,2,6,'Super Bock Mini Vidro'
452,296,268,2,2,2,7,'Super Bock Mini Vidro'
453,438,403,2,2,2,6,'Super Bock Mini Vidro'
454,598,590,2,2,2,7,'Super Bock Mini Vidro'
455,541,567,2,2,2,6,'Super Bock Mini Vidro'
454,266,233,2,2,2,7,'Super Bock Mini Vidro'
454,333,269,2,2,2,6,'Super Bock Mini Vidro'
454,530,510,2,2,2,7,'Super Bock Mini Vidro'
456,576,579,2,2,2,7,'Super Bock Mini Vidro'
457,465,455,2,2,2,7,'Super Bock Mini Vidro'
456,298,250,2,2,2,6,'Super Bock Mini Vidro'
457,346,285,2,2,2,7,'Super Bock Mini Vidro'
460,584,563,2,2,2,6,'Super Bock Mini Vidro'
459,578,583,2,2,2,7,'Super Bock Mini Vidro'
457,416,394,2,2,2,7,'Super Bock Mini Vidro'
456,303,261,2,2,2,7,'Super Bock Mini Vidro'
457,356,295,2,2,2,6,'Super Bock Mini Vidro'
458,604,587,2,2,2,7,'Super Bock Mini Vidro'
456,569,576,2,2,2,7,'Super Bock Mini Vidro'
457,372,344,2,2,2,7,'Super Bock Mini Vidro'
456,303,253,2,2,2,7,'Super Bock Mini Vidro'
456,473,434,2,2,2,6,'Super Bock Mini Vidro'
456,618,624,2,2,2,6,'Super Bock Mini Vidro'
457,509,521,2,2,2,6,'Super Bock Mini Vidro'
454,284,254,2,2,2,7,'Super Bock Mini Vidro'
455,332,267,2,2,2,6,'Super Bock Mini Vidro'
457,647,621,2,2,2,7,'Super Bock Mini Vidro'
456,547,559,2,2,2,6,'Super Bock Mini Vidro'
457,365,358,2,2,2,7,'Super Bock Mini Vidro'
453,305,257,2,2,2,7,'Super Bock Mini Vidro'
454,409,387,2,2,2,7,'Super Bock Mini Vidro'
453,584,589,2,2,2,6,'Super Bock Mini Vidro'
453,522,509,2,2,2,6,'Super Bock Mini Vidro'
453,283,239,2,2,2,6,'Super Bock Mini Vidro'
453,338,277,2,2,2,6,'Super Bock Mini Vidro'
454,569,566,2,2,2,6,'Super Bock Mini Vidro'
453,564,592,2,2,2,7,'Super Bock Mini Vidro'
454,377,367,2,2,2,7,'Super Bock Mini Vidro'
453,304,275,2,2,2,6,'Super Bock Mini Vidro'
453,416,404,2,2,2,7,'Super Bock Mini Vidro'
456,598,587,2,2,2,6,'Super Bock Mini Vidro'
455,542,543,2,2,2,7,'Super Bock Mini Vidro'
454,285,270,2,2,2,6,'Super Bock Mini Vidro'
454,317,277,2,2,2,7,'Super Bock Mini Vidro'
454,545,537,2,2,2,7,'Super Bock Mini Vidro'
455,561,565,2,2,2,6,'Super Bock Mini Vidro'
453,398,368,2,2,2,7,'Super Bock Mini Vidro'
455,303,254,2,2,2,7,'Super Bock Mini Vidro'
456,347,309,2,2,2,7,'Super Bock Mini Vidro'
455,606,598,2,2,2,6,'Super Bock Mini Vidro'
454,556,578,2,2,2,7,'Super Bock Mini Vidro'
453,300,271,2,2,2,7,'Super Bock Mini Vidro'
454,328,290,2,2,2,7,'Super Bock Mini Vidro'
455,523,520,2,2,2,7,'Super Bock Mini Vidro'
456,580,597,2,2,2,7,'Super Bock Mini Vidro'
455,446,432,2,2,2,7,'Super Bock Mini Vidro'
454,297,256,2,2,2,7,'Super Bock Mini Vidro'
455,337,298,2,2,2,6,'Super Bock Mini Vidro'
455,595,592,2,2,2,6,'Super Bock Mini Vidro'
455,561,584,2,2,2,6,'Super Bock Mini Vidro'
454,314,303,2,2,2,6,'Super Bock Mini Vidro'
454,315,287,2,2,2,6,'Super Bock Mini Vidro'
453,493,493,2,2,2,6,'Super Bock Mini Vidro'
454,577,592,2,2,2,7,'Super Bock Mini Vidro'
454,432,436,2,2,2,6,'Super Bock Mini Vidro'
453,290,269,2,2,2,7,'Super Bock Mini Vidro'
454,366,343,2,2,2,6,'Super Bock Mini Vidro'
453,594,597,2,2,2,7,'Super Bock Mini Vidro'
455,546,566,2,2,2,7,'Super Bock Mini Vidro'
453,276,266,2,2,2,7,'Super Bock Mini Vidro'
453,324,284,2,2,2,7,'Super Bock Mini Vidro'
454,566,558,2,2,2,6,'Super Bock Mini Vidro'
455,560,577,2,2,2,7,'Super Bock Mini Vidro'
453,329,311,2,2,2,7,'Super Bock Mini Vidro'
454,311,275,2,2,2,7,'Super Bock Mini Vidro'
453,502,480,2,2,2,6,'Super Bock Mini Vidro'
454,572,569,2,2,2,7,'Super Bock Mini Vidro'
453,505,492,2,2,2,6,'Super Bock Mini Vidro'
452,272,234,2,2,2,6,'Super Bock Mini Vidro'
453,335,263,2,2,2,6,'Super Bock Mini Vidro'
454,586,555,2,2,2,7,'Super Bock Mini Vidro'
453,564,564,2,2,2,6,'Super Bock Mini Vidro'
453,384,350,2,2,2,7,'Super Bock Mini Vidro'
453,311,259,2,2,2,6,'Super Bock Mini Vidro'
453,382,336,2,2,2,6,'Super Bock Mini Vidro'
454,606,588,2,2,2,7,'Super Bock Mini Vidro'
454,558,568,2,2,2,6,'Super Bock Mini Vidro'
453,321,294,2,2,2,7,'Super Bock Mini Vidro'
453,326,268,2,2,2,7,'Super Bock Mini Vidro'
454,473,460,2,2,2,7,'Super Bock Mini Vidro'
454,589,601,2,2,2,6,'Super Bock Mini Vidro'
455,496,489,2,2,2,7,'Super Bock Mini Vidro'
454,292,261,2,2,2,6,'Super Bock Mini Vidro'
455,339,281,2,2,2,7,'Super Bock Mini Vidro'
456,559,536,2,2,2,6,'Super Bock Mini Vidro'
457,575,577,2,2,2,7,'Super Bock Mini Vidro'
457,451,434,2,2,2,6,'Super Bock Mini Vidro'
455,298,253,2,2,2,7,'Super Bock Mini Vidro'
